id,type,namespace,title,comment,timestamp,user,bot,minor,revision,wiki,parsedcomment,length_old,length_new,len_diff,time_delta,time_delta_sec
2010138773.0,log,2,User:4hmadshaikhh,,2026-03-27 11:10:26,4hmadshaikhh,False,False,0,enwiki,,0,0,0,,0.0
2010137196.0,log,2,User:AHS Design Studio,,2026-03-27 11:01:00,AHS Design Studio,False,False,0,enwiki,,0,0,0,,0.0
2010135175.0,log,2,User:ASJ Editor,per [[m:Special:GlobalRenameQueue/request/169467|request]],2026-03-27 10:58:15,TenWhile6,False,False,0,enwiki,"per <a href=""https://meta.wikimedia.org/wiki/Special:GlobalRenameQueue/request/169467"" class=""extiw"" title=""m:Special:GlobalRenameQueue/request/169467"">request</a>",0,0,0,,0.0
2010135182.0,log,2,User:ASJ Editor/sandbox,"Automatically moved page while renaming the user ""[[Special:CentralAuth/ASJ Editor|ASJ Editor]]"" to ""[[Special:CentralAuth/Mirakola|Mirakola]]""",2026-03-27 10:58:16,TenWhile6,True,False,0,enwiki,"Automatically moved page while renaming the user &quot;<a href=""/wiki/Special:CentralAuth/ASJ_Editor"" title=""Special:CentralAuth/ASJ Editor"">ASJ Editor</a>&quot; to &quot;<a href=""/wiki/Special:CentralAuth/Mirakola"" title=""Special:CentralAuth/Mirakola"">Mirakola</a>&quot;",0,0,0,,0.0
2010135361.0,edit,2,User:Actuall7/sandbox2,start 2013 Little India riot,2026-03-27 10:58:45,Actuall7,False,0.0,"{'old': 1343762166, 'new': 1345662859}",enwiki,start 2013 Little India riot,0,34158,34158,,0.0
2010136374.0,log,2,User:Aftoro4,,2026-03-27 10:59:33,Aftoro4,False,False,0,enwiki,,0,0,0,,0.0
2010138192.0,new,2,User:Aftoro4,"[[WP:AES|←]]Created page with 'hi there, I like editing and converting references.'",2026-03-27 11:08:04,Aftoro4,False,0.0,{'new': 1345663669},enwiki,"<a href=""/wiki/Wikipedia:AES"" class=""mw-redirect"" title=""Wikipedia:AES"">←</a>Created page with &#039;hi there, I like editing and converting references.&#039;",0,51,51,0 days 00:08:31,511.0
2010138253.0,edit,2,User:Aftoro4,,2026-03-27 11:08:21,Aftoro4,False,0.0,"{'old': 1345663669, 'new': 1345663696}",enwiki,,51,73,22,0 days 00:00:17,17.0
2010135047.0,log,2,User:Alisultankhan3,,2026-03-27 10:57:25,Alisultankhan3,False,False,0,enwiki,,0,0,0,,0.0
2010137325.0,edit,2,User:AmandaNP/SPI case list,Updating SPI caselist,2026-03-27 11:01:33,DeltaQuadBot,True,0.0,"{'old': 1345659781, 'new': 1345663190}",enwiki,Updating SPI caselist,33306,33458,152,,0.0
2010137006.0,edit,2,User:AmandaNP/UAA/Time,[[User:DeltaQuadBot|DeltaQuadBot]] UAA Updating Run Time.,2026-03-27 11:00:04,DeltaQuadBot,True,0.0,"{'old': 1345661946, 'new': 1345663020}",enwiki,"<a href=""/wiki/User:DeltaQuadBot"" title=""User:DeltaQuadBot"">DeltaQuadBot</a> UAA Updating Run Time.",16,16,0,,0.0
2010138701.0,edit,2,User:AmandaNP/UAA/Time,[[User:DeltaQuadBot|DeltaQuadBot]] UAA Updating Run Time.,2026-03-27 11:10:03,DeltaQuadBot,True,0.0,"{'old': 1345663020, 'new': 1345663900}",enwiki,"<a href=""/wiki/User:DeltaQuadBot"" title=""User:DeltaQuadBot"">DeltaQuadBot</a> UAA Updating Run Time.",16,16,0,0 days 00:09:59,599.0
2010137228.0,edit,2,User:AmandaNP/unblock table,Update unblock table,2026-03-27 11:01:11,DeltaQuadBot,True,0.0,"{'old': 1345661526, 'new': 1345663149}",enwiki,Update unblock table,19741,20529,788,,0.0
2010137921.0,log,2,User:Andrewliamfitz,,2026-03-27 11:06:19,Andrewliamfitz,False,False,0,enwiki,,0,0,0,,0.0
2010138556.0,log,2,User:Annhadevents,,2026-03-27 11:09:28,Annhadevents,False,False,0,enwiki,,0,0,0,,0.0
2010137756.0,log,2,User:Asraf shaikh741126,,2026-03-27 11:04:56,Asraf shaikh741126,False,False,0,enwiki,,0,0,0,,0.0
2010138014.0,log,2,User:Astridbg2811,,2026-03-27 11:07:14,Astridbg2811,False,False,0,enwiki,,0,0,0,,0.0
2010137992.0,edit,2,User:Bagwe Neza/sandbox/Magdi Amin,Requesting speedy deletion ([[WP:CSD#G7|CSD G7]]).,2026-03-27 11:07:04,Bagwe Neza,False,0.0,"{'old': 1339910751, 'new': 1345663574}",enwiki,"Requesting speedy deletion (<a href=""/wiki/Wikipedia:CSD#G7"" class=""mw-redirect"" title=""Wikipedia:CSD"">CSD G7</a>).",71,111,40,,0.0
2010138063.0,edit,2,User:Bagwe Neza/sandbox/Pappy Orion Rwizibuka,Requesting speedy deletion ([[WP:CSD#G7|CSD G7]]).,2026-03-27 11:07:31,Bagwe Neza,False,0.0,"{'old': 1331622409, 'new': 1345663609}",enwiki,"Requesting speedy deletion (<a href=""/wiki/Wikipedia:CSD#G7"" class=""mw-redirect"" title=""Wikipedia:CSD"">CSD G7</a>).",82,122,40,,0.0
2010138020.0,edit,2,User:Bagwe Neza/sandbox/Raphael Afaedor,Requesting speedy deletion ([[WP:CSD#G7|CSD G7]]).,2026-03-27 11:07:17,Bagwe Neza,False,0.0,"{'old': 1336848875, 'new': 1345663588}",enwiki,"Requesting speedy deletion (<a href=""/wiki/Wikipedia:CSD#G7"" class=""mw-redirect"" title=""Wikipedia:CSD"">CSD G7</a>).",76,116,40,,0.0
2010137009.0,edit,2,User:Beatpoet,/* Younger */,2026-03-27 10:59:57,Beatpoet,False,0.0,"{'old': 1345305549, 'new': 1345663008}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Beatpoet#Younger"" title=""User:Beatpoet"">→<bdi dir=""ltr"">Younger</bdi></a></span>",85792,85778,-14,,0.0
2010135253.0,log,2,User:Blackpilled/sandbox,"[[WP:CSD#U6|U6]]: Abandoned user subpage of non-contributor – to retrieve it, see [[WP:REFUND/U6]]",2026-03-27 10:58:39,Explicit,False,False,0,enwiki,"<a href=""/wiki/Wikipedia:CSD#U6"" class=""mw-redirect"" title=""Wikipedia:CSD"">U6</a>: Abandoned user subpage of non-contributor – to retrieve it, see <a href=""/wiki/Wikipedia:REFUND/U6"" class=""mw-redirect"" title=""Wikipedia:REFUND/U6"">WP:REFUND/U6</a>",0,0,0,,0.0
2010137557.0,log,2,User:Brainslushee,,2026-03-27 11:03:19,Brainslushee,False,False,0,enwiki,,0,0,0,,0.0
2010137025.0,log,2,User:CatiaVC,,2026-03-27 11:00:10,CatiaVC,False,False,0,enwiki,,0,0,0,,0.0
2010138682.0,edit,2,User:Cewbot/log/20150916,Cewbot: [[User:Cewbot/log/20150916/configuration|Normalize {{Multiple issues}}]]  500/500 (100%) pages processed,2026-03-27 11:09:57,Cewbot,True,0.0,"{'old': 1345662533, 'new': 1345663888}",enwiki,"Cewbot: <a href=""/wiki/User:Cewbot/log/20150916/configuration"" title=""User:Cewbot/log/20150916/configuration"">Normalize {{Multiple issues}}</a>  500/500 (100%) pages processed",10781,11289,508,,0.0
2010134880.0,log,2,User:Charan Texpert,,2026-03-27 10:56:28,Charan Texpert,False,False,0,enwiki,,0,0,0,,0.0
2010134833.0,edit,2,User:Chiswick Chap/Yoga's global dispersal,"/* Japan */ desc, ref",2026-03-27 10:56:11,Chiswick Chap,False,0.0,"{'old': 1345662101, 'new': 1345662580}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Chiswick_Chap/Yoga%27s_global_dispersal#Japan"" title=""User:Chiswick Chap/Yoga&#039;s global dispersal"">→<bdi dir=""ltr"">Japan</bdi></a>: </span> desc, ref",21570,21737,167,,0.0
2010135042.0,edit,2,User:Chiswick Chap/Yoga's global dispersal,/* Sources */ ref,2026-03-27 10:57:21,Chiswick Chap,False,0.0,"{'old': 1345662580, 'new': 1345662708}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Chiswick_Chap/Yoga%27s_global_dispersal#Sources"" title=""User:Chiswick Chap/Yoga&#039;s global dispersal"">→<bdi dir=""ltr"">Sources</bdi></a>: </span> ref",21737,21928,191,0 days 00:01:10,70.0
2010136099.0,edit,2,User:Chiswick Chap/Yoga's global dispersal,heading,2026-03-27 10:59:20,Chiswick Chap,False,0.0,"{'old': 1345662708, 'new': 1345662931}",enwiki,heading,21928,21930,2,0 days 00:01:59,119.0
2010135219.0,edit,2,User:Chojugiga/sandbox,/* 1990-present: Shinkendō and martial arts development */,2026-03-27 10:58:24,Chojugiga,False,0.0,"{'old': 1345661812, 'new': 1345662825}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Chojugiga/sandbox#1990-present:_Shinkendō_and_martial_arts_development"" title=""User:Chojugiga/sandbox"">→<bdi dir=""ltr"">1990-present: Shinkendō and martial arts development</bdi></a></span>",140008,140262,254,,0.0
2010137779.0,edit,2,User:Chojugiga/sandbox,/* 1990-present: Shinkendō and martial arts development */,2026-03-27 11:05:03,Chojugiga,False,0.0,"{'old': 1345662825, 'new': 1345663443}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Chojugiga/sandbox#1990-present:_Shinkendō_and_martial_arts_development"" title=""User:Chojugiga/sandbox"">→<bdi dir=""ltr"">1990-present: Shinkendō and martial arts development</bdi></a></span>",140262,140259,-3,0 days 00:06:39,399.0
2010138594.0,edit,2,User:Chojugiga/sandbox,/* 1990-present: Shinkendō and martial arts development */,2026-03-27 11:09:37,Chojugiga,False,0.0,"{'old': 1345663443, 'new': 1345663845}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Chojugiga/sandbox#1990-present:_Shinkendō_and_martial_arts_development"" title=""User:Chojugiga/sandbox"">→<bdi dir=""ltr"">1990-present: Shinkendō and martial arts development</bdi></a></span>",140259,140325,66,0 days 00:04:34,274.0
2010135631.0,edit,2,User:ClerkBot/ArbCom word counts,"updating table (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) ([[User:ClerkBot#t1|task 1]], [[WP:EXEMPTBOT|exempt]])",2026-03-27 10:59:02,ClerkBot,False,0.0,"{'old': 1345662281, 'new': 1345662892}",enwiki,"updating table (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) (<a href=""/wiki/User:ClerkBot#t1"" title=""User:ClerkBot"">task 1</a>, <a href=""/wiki/Wikipedia:EXEMPTBOT"" class=""mw-redirect"" title=""Wikipedia:EXEMPTBOT"">exempt</a>)",17212,17212,0,,0.0
2010138122.0,edit,2,User:ClerkBot/ArbCom word counts,"updating table (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) ([[User:ClerkBot#t1|task 1]], [[WP:EXEMPTBOT|exempt]])",2026-03-27 11:07:49,ClerkBot,False,0.0,"{'old': 1345662892, 'new': 1345663642}",enwiki,"updating table (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) (<a href=""/wiki/User:ClerkBot#t1"" title=""User:ClerkBot"">task 1</a>, <a href=""/wiki/Wikipedia:EXEMPTBOT"" class=""mw-redirect"" title=""Wikipedia:EXEMPTBOT"">exempt</a>)",17212,17212,0,0 days 00:08:47,527.0
2010135876.0,edit,2,User:ClerkBot/ArbCom word counts/data,"Updating data template (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) ([[User:ClerkBot#t1|task 1]], [[WP:EXEMPTBOT|exempt]])",2026-03-27 10:59:12,ClerkBot,False,0.0,"{'old': 1345662297, 'new': 1345662912}",enwiki,"Updating data template (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) (<a href=""/wiki/User:ClerkBot#t1"" title=""User:ClerkBot"">task 1</a>, <a href=""/wiki/Wikipedia:EXEMPTBOT"" class=""mw-redirect"" title=""Wikipedia:EXEMPTBOT"">exempt</a>)",20203,20203,0,,0.0
2010138171.0,edit,2,User:ClerkBot/ArbCom word counts/data,"Updating data template (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) ([[User:ClerkBot#t1|task 1]], [[WP:EXEMPTBOT|exempt]])",2026-03-27 11:07:59,ClerkBot,False,0.0,"{'old': 1345662912, 'new': 1345663660}",enwiki,"Updating data template (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) (<a href=""/wiki/User:ClerkBot#t1"" title=""User:ClerkBot"">task 1</a>, <a href=""/wiki/Wikipedia:EXEMPTBOT"" class=""mw-redirect"" title=""Wikipedia:EXEMPTBOT"">exempt</a>)",20203,20203,0,0 days 00:08:47,527.0
2010136115.0,edit,2,User:ClerkBot/ArbCom word counts/extended,"Updating extended report (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) ([[User:ClerkBot#t1|task 1]], [[WP:EXEMPTBOT|exempt]])",2026-03-27 10:59:22,ClerkBot,False,0.0,"{'old': 1345662315, 'new': 1345662934}",enwiki,"Updating extended report (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) (<a href=""/wiki/User:ClerkBot#t1"" title=""User:ClerkBot"">task 1</a>, <a href=""/wiki/Wikipedia:EXEMPTBOT"" class=""mw-redirect"" title=""Wikipedia:EXEMPTBOT"">exempt</a>)",28130,28130,0,,0.0
2010138219.0,edit,2,User:ClerkBot/ArbCom word counts/extended,"Updating extended report (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) ([[User:ClerkBot#t1|task 1]], [[WP:EXEMPTBOT|exempt]])",2026-03-27 11:08:09,ClerkBot,False,0.0,"{'old': 1345662934, 'new': 1345663675}",enwiki,"Updating extended report (3 statements over, 3 statements within 10%, 70 total statements, 10 pending requests) (<a href=""/wiki/User:ClerkBot#t1"" title=""User:ClerkBot"">task 1</a>, <a href=""/wiki/Wikipedia:EXEMPTBOT"" class=""mw-redirect"" title=""Wikipedia:EXEMPTBOT"">exempt</a>)",28130,28130,0,0 days 00:08:47,527.0
2010138082.0,edit,2,User:ClueBot III/Detailed Indices/Talk:Canning/Archives/2023,Updating detailed index for [[Talk:Canning/Archives/2023]]. (BOT),2026-03-27 11:07:36,ClueBot III,True,0.0,"{'old': 1345063974, 'new': 1345663621}",enwiki,"Updating detailed index for <a href=""/wiki/Talk:Canning/Archives/2023"" title=""Talk:Canning/Archives/2023"">Talk:Canning/Archives/2023</a>. (BOT)",522,684,162,,0.0
2010137785.0,edit,2,User:ClueBot III/Detailed Indices/User talk:Ser!/Archives/2025/December,Updating detailed index for [[User talk:Ser!/Archives/2025/December]]. (BOT),2026-03-27 11:05:09,ClueBot III,True,0.0,"{'old': 1344130348, 'new': 1345663449}",enwiki,"Updating detailed index for <a href=""/wiki/User_talk:Ser!/Archives/2025/December"" title=""User talk:Ser!/Archives/2025/December"">User talk:Ser!/Archives/2025/December</a>. (BOT)",1567,1803,236,,0.0
2010138184.0,new,2,User:ClueBot III/Detailed Indices/User talk:Vt320/Archives/2025/December,Updating detailed index for [[User talk:Vt320/Archives/2025/December]]. (BOT),2026-03-27 11:08:02,ClueBot III,True,0.0,{'new': 1345663664},enwiki,"Updating detailed index for <a href=""/wiki/User_talk:Vt320/Archives/2025/December"" title=""User talk:Vt320/Archives/2025/December"">User talk:Vt320/Archives/2025/December</a>. (BOT)",0,388,388,,0.0
2010138186.0,edit,2,User:ClueBot III/Indices/User talk:Vt320,Setting index for [[User talk:Vt320]]. (BOT),2026-03-27 11:08:03,ClueBot III,True,0.0,"{'old': 1338780697, 'new': 1345663666}",enwiki,"Setting index for <a href=""/wiki/User_talk:Vt320"" title=""User talk:Vt320"">User talk:Vt320</a>. (BOT)",730,789,59,,0.0
2010138189.0,edit,2,User:ClueBot III/Master Detailed Indices/User talk:Vt320,Setting detailed index for [[User talk:Vt320]]. (BOT),2026-03-27 11:08:03,ClueBot III,True,0.0,"{'old': 1338780702, 'new': 1345663667}",enwiki,"Setting detailed index for <a href=""/wiki/User_talk:Vt320"" title=""User talk:Vt320"">User talk:Vt320</a>. (BOT)",1089,1166,77,,0.0
2010136148.0,log,2,User:Coa401,,2026-03-27 10:59:23,Coa401,False,False,0,enwiki,,0,0,0,,0.0
2010137931.0,log,2,User:Coldasbones,,2026-03-27 11:06:28,Coldasbones,False,False,0,enwiki,,0,0,0,,0.0
2010137401.0,edit,2,User:Cyberbot I/Requests for unblock report,Bot updating unblock request table ([[en:WP:PEACHY|Peachy 2.0 (alpha 8)]]),2026-03-27 11:02:14,Cyberbot I,True,0.0,"{'old': 1345661570, 'new': 1345663234}",enwiki,"Bot updating unblock request table (<a href=""/wiki/Wikipedia:PEACHY"" class=""mw-redirect"" title=""Wikipedia:PEACHY"">Peachy 2.0 (alpha 8)</a>)",19239,19383,144,,0.0
2010137542.0,edit,2,User:DaHuzyBru/sandbox/9,/* Coaching career */,2026-03-27 11:03:12,DaHuzyBru,False,0.0,"{'old': 1345323175, 'new': 1345663308}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:DaHuzyBru/sandbox/9#Coaching_career"" title=""User:DaHuzyBru/sandbox/9"">→<bdi dir=""ltr"">Coaching career</bdi></a></span>",24719,25204,485,,0.0
2010137770.0,edit,2,User:DaHuzyBru/sandbox/9,/* Coaching career */,2026-03-27 11:05:02,DaHuzyBru,False,0.0,"{'old': 1345663308, 'new': 1345663442}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:DaHuzyBru/sandbox/9#Coaching_career"" title=""User:DaHuzyBru/sandbox/9"">→<bdi dir=""ltr"">Coaching career</bdi></a></span>",25204,25203,-1,0 days 00:01:50,110.0
2010137354.0,edit,2,User:DanGFSouza/Missing articles list,/* Journalists and bloggers */Done,2026-03-27 11:01:41,DanGFSouza,False,0.0,"{'old': 1345146831, 'new': 1345663209}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:DanGFSouza/Missing_articles_list#Journalists_and_bloggers"" title=""User:DanGFSouza/Missing articles list"">→<bdi dir=""ltr"">Journalists and bloggers</bdi></a>: </span>Done",16367,16339,-28,,0.0
2010135013.0,log,2,User:DantechNOLOGY,,2026-03-27 10:57:10,DantechNOLOGY,False,False,0,enwiki,,0,0,0,,0.0
2010137558.0,edit,2,User:Darcourse/sandbox,/* Integer equations */,2026-03-27 11:03:14,Darcourse,False,0.0,"{'old': 1344425004, 'new': 1345663310}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Darcourse/sandbox#Integer_equations"" title=""User:Darcourse/sandbox"">→<bdi dir=""ltr"">Integer equations</bdi></a></span>",23042,23145,103,,0.0
2010137946.0,edit,2,User:Darcourse/sandbox,/* Integer equations */,2026-03-27 11:06:24,Darcourse,False,0.0,"{'old': 1345663310, 'new': 1345663533}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Darcourse/sandbox#Integer_equations"" title=""User:Darcourse/sandbox"">→<bdi dir=""ltr"">Integer equations</bdi></a></span>",23145,23141,-4,0 days 00:03:10,190.0
2010138487.0,edit,2,User:Darcourse/sandbox,/* Integer equations */,2026-03-27 11:09:05,Darcourse,False,0.0,"{'old': 1345663533, 'new': 1345663791}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Darcourse/sandbox#Integer_equations"" title=""User:Darcourse/sandbox"">→<bdi dir=""ltr"">Integer equations</bdi></a></span>",23141,23140,-1,0 days 00:02:41,161.0
2010138794.0,edit,2,User:Darcourse/sandbox,/* Integer equations */,2026-03-27 11:10:25,Darcourse,False,0.0,"{'old': 1345663791, 'new': 1345663945}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Darcourse/sandbox#Integer_equations"" title=""User:Darcourse/sandbox"">→<bdi dir=""ltr"">Integer equations</bdi></a></span>",23140,23142,2,0 days 00:01:20,80.0
2010137104.0,edit,2,User:DatBot/pendingbacklog,Updating pending changes level to level 5 with 0 pages ([[Wikipedia:Bots/Requests for approval/DatBot 4|BOT]] - [[User:DatBot/run/task4|disable]]),2026-03-27 11:00:33,DatBot,True,0.0,"{'old': 1345652957, 'new': 1345663072}",enwiki,"Updating pending changes level to level 5 with 0 pages (<a href=""/wiki/Wikipedia:Bots/Requests_for_approval/DatBot_4"" title=""Wikipedia:Bots/Requests for approval/DatBot 4"">BOT</a> - <a href=""/wiki/User:DatBot/run/task4"" title=""User:DatBot/run/task4"">disable</a>)",128,128,0,,0.0
2010138764.0,edit,2,User:DreamRimmer bot III/Mar26DriveLeaderboard,update leaderboard (bot),2026-03-27 11:10:22,DreamRimmer bot III,True,0.0,"{'old': 1345657099, 'new': 1345663936}",enwiki,update leaderboard (bot),36396,36396,0,,0.0
2010137028.0,edit,2,User:DreamRimmer bot/Redirects.json,Redirects to patrol (bot),2026-03-27 11:00:12,DreamRimmer bot,True,0.0,"{'old': 1345662359, 'new': 1345663029}",enwiki,Redirects to patrol (bot),138,2,-136,,0.0
2010134864.0,log,2,User:Emmanuelvernier,per [[m:Special:GlobalRenameQueue/request/169439|request]],2026-03-27 10:56:24,TenWhile6,False,False,0,enwiki,"per <a href=""https://meta.wikimedia.org/wiki/Special:GlobalRenameQueue/request/169439"" class=""extiw"" title=""m:Special:GlobalRenameQueue/request/169439"">request</a>",0,0,0,,0.0
2010137256.0,edit,2,User:FACSummaryBot/summary,Pywikibot 11.1.0,2026-03-27 11:01:15,FACSummaryBot,False,1.0,"{'old': 1345661507, 'new': 1345663157}",enwiki,Pywikibot 11.1.0,13927,13921,-6,,0.0
2010138258.0,edit,2,User:FiveGeekabytes,,2026-03-27 11:08:22,FiveGeekabytes,False,0.0,"{'old': 1345593557, 'new': 1345663699}",enwiki,,286,299,13,,0.0
2010136791.0,log,2,User:FootnoteHunter23,,2026-03-27 10:59:50,FootnoteHunter23,False,False,0,enwiki,,0,0,0,,0.0
2010138117.0,edit,2,User:GalliumBot/proctor/open/March 2026.json,updating list [[[User:GalliumBot#proctor|proctor]] v1.0.0],2026-03-27 11:07:48,GalliumBot,True,0.0,"{'old': 1345542002, 'new': 1345663641}",enwiki,"updating list [<a href=""/wiki/User:GalliumBot#proctor"" title=""User:GalliumBot"">proctor</a> v1.0.0]",3564,3607,43,,0.0
2010137587.0,edit,2,User:GalliumBot/transfem/DYK nominations needing attention,updating scoreboard – [[User:GalliumBot#transfem|transmasc]] v1.0.4,2026-03-27 11:03:38,GalliumBot,True,0.0,"{'old': 1345611993, 'new': 1345663340}",enwiki,"updating scoreboard – <a href=""/wiki/User:GalliumBot#transfem"" title=""User:GalliumBot"">transmasc</a> v1.0.4",2545,2626,81,,0.0
2010137537.0,edit,2,User:Graeme Bartlett/boride silicide,+=ref,2026-03-27 11:03:12,Graeme Bartlett,False,1.0,"{'old': 1345660647, 'new': 1345663304}",enwiki,+=ref,28205,28262,57,,0.0
2010137953.0,edit,2,User:Graeme Bartlett/boride silicide,/* List */ K SG,2026-03-27 11:06:37,Graeme Bartlett,False,0.0,"{'old': 1345663304, 'new': 1345663548}",enwiki,"<span class=""autocomment""><a href=""/wiki/User:Graeme_Bartlett/boride_silicide#List"" title=""User:Graeme Bartlett/boride silicide"">→<bdi dir=""ltr"">List</bdi></a>: </span> K SG",28262,28679,417,0 days 00:03:25,205.0
2010136994.0,edit,2,User:Gurkubondinn,Open to offers,2026-03-27 10:59:56,Gurkubondinn,False,0.0,"{'old': 1344946932, 'new': 1345663004}",enwiki,Open to offers,23975,23963,-12,,0.0
2010137433.0,edit,2,User:Gurkubondinn/Logs/CSD log,Logging speedy deletion nomination of [[:Draft:Жаңартылған білім негізінде студенттерді оқыту және даярлау]].,2026-03-27 11:02:20,Gurkubondinn,False,0.0,"{'old': 1345404945, 'new': 1345663248}",enwiki,"Logging speedy deletion nomination of <a href=""/wiki/Draft:%D0%96%D0%B0%D2%A3%D0%B0%D1%80%D1%82%D1%8B%D0%BB%D2%93%D0%B0%D0%BD_%D0%B1%D1%96%D0%BB%D1%96%D0%BC_%D0%BD%D0%B5%D0%B3%D1%96%D0%B7%D1%96%D0%BD%D0%B4%D0%B5_%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D1%82%D0%B5%D1%80%D0%B4%D1%96_%D0%BE%D2%9B%D1%8B%D1%82%D1%83_%D0%B6%D3%99%D0%BD%D0%B5_%D0%B4%D0%B0%D1%8F%D1%80%D0%BB%D0%B0%D1%83"" title=""Draft:Жаңартылған білім негізінде студенттерді оқыту және даярлау"">Draft:Жаңартылған білім негізінде студенттерді оқыту және даярлау</a>.",124702,125038,336,,0.0
2010136205.0,log,2,User:HettieBell,,2026-03-27 10:59:25,HettieBell,False,False,0,enwiki,,0,0,0,,0.0
2010138360.0,log,2,User:Husnain7795,,2026-03-27 11:08:39,Husnain7795,False,False,0,enwiki,,0,0,0,,0.0
2010137771.0,log,2,User:IR.LOKI,,2026-03-27 11:05:03,IR.LOKI,False,False,0,enwiki,,0,0,0,,0.0
2010138799.0,log,2,User:InfoCicerone,,2026-03-27 11:10:37,InfoCicerone,False,False,0,enwiki,,0,0,0,,0.0
2010135072.0,log,2,User:Insertfunnynamexyz,,2026-03-27 10:57:33,Insertfunnynamexyz,False,False,0,enwiki,,0,0,0,,0.0
2010138113.0,log,2,User:Jazzbazz536,,2026-03-27 11:07:46,Jazzbazz536,False,False,0,enwiki,,0,0,0,,0.0
2010137193.0,log,2,User:Jennyayre,,2026-03-27 11:00:59,Jennyayre,False,False,0,enwiki,,0,0,0,,0.0
2010135037.0,log,2,User:Johnlotts,,2026-03-27 10:57:20,Johnlotts,False,False,0,enwiki,,0,0,0,,0.0
2010135276.0,log,2,User:Kaufmann2022/Eduardo Marinho,"[[WP:CSD#U6|U6]]: Abandoned user subpage of non-contributor – to retrieve it, see [[WP:REFUND/U6]]",2026-03-27 10:58:39,Explicit,False,False,0,enwiki,"<a href=""/wiki/Wikipedia:CSD#U6"" class=""mw-redirect"" title=""Wikipedia:CSD"">U6</a>: Abandoned user subpage of non-contributor – to retrieve it, see <a href=""/wiki/Wikipedia:REFUND/U6"" class=""mw-redirect"" title=""Wikipedia:REFUND/U6"">WP:REFUND/U6</a>",0,0,0,,0.0
2010135251.0,log,2,User:Kaulik/sandbox,"[[WP:CSD#U6|U6]]: Abandoned user subpage of non-contributor – to retrieve it, see [[WP:REFUND/U6]]",2026-03-27 10:58:39,Explicit,False,False,0,enwiki,"<a href=""/wiki/Wikipedia:CSD#U6"" class=""mw-redirect"" title=""Wikipedia:CSD"">U6</a>: Abandoned user subpage of non-contributor – to retrieve it, see <a href=""/wiki/Wikipedia:REFUND/U6"" class=""mw-redirect"" title=""Wikipedia:REFUND/U6"">WP:REFUND/U6</a>",0,0,0,,0.0
2010135257.0,log,2,User:Kauserhaider786/About you,"[[WP:CSD#U6|U6]]: Abandoned user subpage of non-contributor – to retrieve it, see [[WP:REFUND/U6]]",2026-03-27 10:58:39,Explicit,False,False,0,enwiki,"<a href=""/wiki/Wikipedia:CSD#U6"" class=""mw-redirect"" title=""Wikipedia:CSD"">U6</a>: Abandoned user subpage of non-contributor – to retrieve it, see <a href=""/wiki/Wikipedia:REFUND/U6"" class=""mw-redirect"" title=""Wikipedia:REFUND/U6"">WP:REFUND/U6</a>",0,0,0,,0.0
2010135255.0,log,2,User:Kaushal1001/sandbox,"[[WP:CSD#U6|U6]]: Abandoned user subpage of non-contributor – to retrieve it, see [[WP:REFUND/U6]]",2026-03-27 10:58:39,Explicit,False,False,0,enwiki,"<a href=""/wiki/Wikipedia:CSD#U6"" class=""mw-redirect"" title=""Wikipedia:CSD"">U6</a>: Abandoned user subpage of non-contributor – to retrieve it, see <a href=""/wiki/Wikipedia:REFUND/U6"" class=""mw-redirect"" title=""Wikipedia:REFUND/U6"">WP:REFUND/U6</a>",0,0,0,,0.0
